Ta,CdTe,M_i_Cd_site,0.968,0,2,6,5,0.25,4,3,0.64,180.9479,1.34,761,1.43,60,1.5,73,5,3.654,3.639,5.215,5.215,5.215
C,CdTe,M_i_Te_site,2.291,0,-2,2,14,0.75,3,4,0.16,12.011,0.77,1086.4,0.91,122.3,2.55,6,4,3.426,3.411,6.847,6.847,6.847
Cd,CdSe,M_Se,-0.658,-2,1,5,12,1,4,0,0.45,33.45,0.25,-73.2,0.089,194.96,0.86,14,4,2.281,2.266,1.73,3.013,4.297
Ni,CdTe,M_i_old,0.416,0,1,4,10,0.5,3,3,0.69,58.6934,1.15,736.7,1.246,111,1.91,28,3,3.018,3.003,2.298,2.042,2.732
Cd,CdTe,M_Cd,2.371,2,0,5,12,0,0,4,0,0,0,0,0,0,0,0,0,1.746,2.886,0,0,0
B,CdTe,M_Cd,-0.975,2,5,2,13,0,0,4,-0.72,-101.599,-0.59,-67.1,-0.509,27,0.35,-43,1,3.315,3.3,3.794,3.32,2.846
Sc,CdTe,M_Cd,2.431,2,0,4,3,0,0,4,-0.2,-67.4541,0.03,-236.7,0.117,18.1,-0.33,-27,1,3.348,3.333,1.464,1.701,1.939
Tl,CdTe,M_Te,1.825,-2,-4,6,13,1,4,0,0.62,76.783,0.12,-279.9,0.11,-160.15,-0.06,29,-3,2.891,2.876,1.869,2.547,3.292
Bi,CdTe,M_i_old,-0.601,0,3,6,15,0.5,3,3,1.03,208.9804,1.46,703.3,1.7,110,2.02,83,5,4.225,4.21,3.814,3.814,4.411
Be,CdTe,M_i_Te_site,1.276,0,1,2,2,0.75,3,4,0.45,9.01218,0.9,899.4,1.12,-240,1.57,4,2,3.66,3.645,2.625,2.98,3.335
Rb,CdTe,M_i_old,2.691,0,-2,5,1,0.5,3,3,1.61,85.4678,2.16,403,2.48,46.89,0.82,37,4,4.461,4.446,4.085,4.322,4.951
Tl,CdTe,M_Te,0.427,-2,1,6,13,1,4,0,0.62,76.783,0.12,-279.9,0.11,-160.15,-0.06,29,-3,2.891,2.876,1.869,2.547,3.292
Ag,CdTe,M_Cd,-0.526,2,4,5,11,0,0,4,0.2,-4.542,-0.07,-136.7,-0.045,125.7,0.24,-1,0,1.535,1.52,1.752,0.904,0.554
Te,CdTe,M_Te,-0.197,-2,-1,5,16,1,4,0,0,0,0,0,0,0,0,0,0,1.821,2.992,0,0,0
Zr,CdTe,M_Cd,-0.777,2,5,5,4,0,0,4,-0.11,-21.186,0.04,-207.7,0.111,50,-0.36,-8,2,3.362,3.347,2.148,2.358,3.222
N,CdTe,M_i_Te_site,0.697,0,3,2,15,0.75,3,4,1.71,14.0067,0.75,1402.3,0.92,-7,3.04,7,5,1.926,2.586,4.617,4.538,4.459
Zr,CdTe,M_i_Cd_site,2.12,0,-1,5,4,0.25,4,3,0.84,91.224,1.45,660,1.6,50,1.33,40,4,3.845,3.83,3.954,4.637,5.975
F,CdTe,M_i_old,2.25,0,-2,2,17,0.5,3,3,1.33,18.9984,0.72,1681,0.72,328,3.98,9,1,1.551,1.536,2.085,1.848,1.611
Ni,CdTe,M_i_Te_site,2.301,0,-2,4,10,0.75,3,4,0.69,58.6934,1.15,736.7,1.246,111,1.91,28,3,3.185,3.2,2.688,2.431,3.122
