Te,CdTe,M_i_Te_site,0,2,5,16,0.75,3,4,0.97,127.6,1.36,869.2,1.6,190.15,2.1,52,6,3.99,3.975,4.734,4.26,3.786
F,CdTe,M_i_Te_site,0,2,2,17,0.75,3,4,1.33,18.9984,0.72,1681,0.72,328,3.98,9,1,1.674,1.659,2.627,2.39,2.153
Cl,CdTe,M_i_Te_site,0,2,3,17,0.75,3,4,1.81,35.4527,0.99,1251.1,0.99,348.8,3.16,17,7,2.031,2.016,3.11,2.873,2.636
Br,CdTe,M_i_Te_site,0,2,4,17,0.75,3,4,1.96,79.904,1.14,1139.9,1.14,324.6,2.96,35,7,2.279,2.264,3.565,3.328,3.091
I,CdTe,M_i_Te_site,0,2,5,17,0.75,3,4,2.2,126.9045,1.33,1008.4,1.33,295.3,2.66,53,7,2.606,2.591,4.599,4.362,4.125
Sc,CdTe,M_i_Te_site,0,2,4,3,0.75,3,4,0.75,44.9559,1.44,631,1.606,18.1,1.36,21,3,4.127,4.112,3.754,4.465,5.177
Ti,CdTe,M_i_Te_site,0,2,4,4,0.75,3,4,0.61,47.88,1.32,658,1.448,20,1.54,22,4,3.855,3.84,3.495,4.221,5.171
V,CdTe,M_i_Te_site,0,2,4,5,0.75,3,4,0.54,50.9415,1.22,650,1.321,50,1.63,23,5,3.691,3.676,2.945,3.423,4.288
Cr,CdTe,M_i_Te_site,0,2,4,6,0.75,3,4,0.62,51.996,1.18,652.8,1.249,64,1.66,24,6,3.74,3.725,1.993,2.632,3.398
Mn,CdTe,M_i_Te_site,0,2,4,7,0.75,3,4,0.67,54.938,1.17,717.4,1.24,0,1.55,25,7,4.004,3.989,2.106,2.58,3.244
Fe,CdTe,M_i_Te_site,0,2,4,8,0.75,3,4,0.55,55.847,1.17,759.3,1.241,24,1.83,26,6,3.701,3.686,2.602,3.076,3.983
Co,CdTe,M_i_Te_site,0,2,4,9,0.75,3,4,0.65,58.9332,1.16,758,1.253,70,1.88,27,3,3.584,3.569,4.305,4.785,5.735
Ni,CdTe,M_i_Te_site,0,2,4,10,0.75,3,4,0.69,58.6934,1.15,736.7,1.246,111,1.91,28,3,3.185,3.2,2.688,2.431,3.122
Cu,CdTe,M_i_Te_site,0,2,4,11,0.75,3,4,0.73,63.456,1.17,745.4,1.278,118.3,1.9,29,2,3.584,3.569,2.534,1.973,2.254
Zn,CdTe,M_i_Te_site,0,2,4,12,0.75,3,4,0.74,65.39,1.25,906.4,1.332,0,1.65,30,2,3.616,3.601,1.911,2.385,2.86
Y,CdTe,M_i_Te_site,0,2,5,3,0.75,3,4,1.02,88.9059,1.62,616,1.81,0,1.22,39,3,4.133,4.118,3.919,4.666,5.857
Zr,CdTe,M_i_Te_site,0,2,5,4,0.75,3,4,0.84,91.224,1.45,660,1.6,50,1.33,40,4,3.967,3.952,4.431,5.114,6.452
Nb,CdTe,M_i_Te_site,0,2,5,5,0.75,3,4,0.64,92.9064,1.34,664,1.429,96,1.6,41,5,3.679,3.664,4.433,4.762,5.972
Mo,CdTe,M_i_Te_site,0,2,5,6,0.75,3,4,0.59,95.94,1.3,684.9,1.362,96,2.16,42,6,3.759,3.744,4.736,4.736,5.488
Tc,CdTe,M_i_Te_site,0,2,5,7,0.75,3,4,0.56,98,1.27,702,1.358,70,1.9,43,7,3.718,3.703,4.577,4.577,4.577
Ru,CdTe,M_i_Te_site,0,2,5,8,0.75,3,4,0.62,101.07,1.25,711,1.325,110,2.2,44,8,3.275,3.26,3.904,3.963,4.913
Rh,CdTe,M_i_Te_site,0,2,5,9,0.75,3,4,0.67,102.9055,1.25,720,1.345,120,2.28,45,6,3.022,3.007,3.257,3.725,4.675
Pd,CdTe,M_i_Te_site,0,2,5,10,0.75,3,4,0.64,106.42,1.28,805,1.375,60,2.2,46,4,2.583,3.033,1.943,1.469,1.934
Ag,CdTe,M_i_Te_site,0,2,5,11,0.75,3,4,1.15,107.868,1.34,731,1.444,125.7,1.93,47,2,3.654,3.639,2.01,1.636,1.76
Cd,CdTe,M_i_Te_site,0,2,5,12,0.75,3,4,0.95,112.41,1.41,867.7,1.489,0,1.69,48,2,3.746,3.731,2.062,2.537,3.011
La,CdTe,M_i_Te_site,0,2,6,3,0.75,3,4,1.16,138.9055,1.25,538.1,1.877,50,1.1,57,3,3.926,3.911,4.824,5.535,6.531
Hf,CdTe,M_i_Te_site,0,2,6,4,0.75,3,4,0.83,178.49,1.44,642,1.564,0,1.3,72,4,4.17,4.155,4.028,4.028,4.028
Ta,CdTe,M_i_Te_site,0,2,6,5,0.75,3,4,0.64,180.9479,1.34,761,1.43,60,1.5,73,5,3.972,3.957,5.561,5.561,5.561
W,CdTe,M_i_Te_site,0,2,6,6,0.75,3,4,0.6,183.85,1.3,770,1.37,60,2.36,74,6,3.798,3.783,6.434,6.434,6.434
Re,CdTe,M_i_Te_site,0,2,6,7,0.75,3,4,0.53,186.207,1.28,760,1.37,14,1.9,75,7,3.856,3.841,6.312,6.312,6.312
Os,CdTe,M_i_Te_site,0,2,6,8,0.75,3,4,0.63,190.2,1.26,840,1.34,110,2.2,76,8,3.477,3.462,5.698,5.698,5.698
Ir,CdTe,M_i_Te_site,0,2,6,9,0.75,3,4,0.63,192.22,1.27,880,1.357,150,2.2,77,3,3.186,3.171,3.929,3.929,4.261
Pt,CdTe,M_i_Te_site,0,2,6,10,0.75,3,4,0.63,195.08,1.3,870,1.38,205.3,2.28,78,4,2.751,2.931,2.76,2.286,3.122
Au,CdTe,M_i_Te_site,0,2,6,11,0.75,3,4,0.85,196.9665,1.34,890.1,1.442,222.74,2.54,79,3,3.336,3.321,2.81,1.783,1.953
Hg,CdTe,M_i_Te_site,0,2,6,12,0.75,3,4,1.02,200.59,1.49,1007,1.6,0,2,80,2,3.244,3.229,2.351,2.034,2.328
Li,CdTe,M_i_old,0,2,2,1,0.5,3,3,0.76,6.941,1.23,520.2,1.55,59.8,0.98,3,1,3.81,3.795,1.686,1.692,1.93
Na,CdTe,M_i_old,0,2,3,1,0.5,3,3,1.02,22.98977,1.54,495.8,1.9,52.7,0.93,11,1,3.948,3.933,1.885,2.122,2.505
K,CdTe,M_i_old,0,2,4,1,0.5,3,3,1.51,39.0983,2.03,418.8,2.35,48.36,0.82,19,1,4.108,4.093,3.255,3.492,3.988
Rb,CdTe,M_i_old,0,2,5,1,0.5,3,3,1.61,85.4678,2.16,403,2.48,46.89,0.82,37,4,4.461,4.446,4.085,4.322,4.951
Cs,CdTe,M_i_old,0,2,6,1,0.5,3,3,1.74,132.9054,2.35,375.7,2.67,45.49,0.79,55,1,4.29,4.275,5.231,5.468,6.163
Be,CdTe,M_i_old,0,2,2,2,0.5,3,3,0.45,9.01218,0.9,899.4,1.12,-240,1.57,4,2,3.575,3.56,3.337,3.692,4.047
Mg,CdTe,M_i_old,0,2,3,2,0.5,3,3,0.72,24.305,1.36,737.7,1.6,-230,1.31,12,2,3.968,3.953,3.411,3.509,3.984
Ca,CdTe,M_i_old,0,2,4,2,0.5,3,3,1,40.078,1.74,589.8,1.97,-156,1,20,2,4.167,4.152,4.115,4.589,5.064
Sr,CdTe,M_i_old,0,2,5,2,0.5,3,3,1.26,87.62,1.91,549.5,2.15,-168,0.95,38,2,4.278,4.263,4.847,5.321,5.796
Ba,CdTe,M_i_old,0,2,6,2,0.5,3,3,1.42,137.33,1.98,502.9,2.22,-52,0.89,56,2,4.385,4.37,5.717,6.191,6.666
B,CdTe,M_i_old,0,2,2,13,0.5,3,3,0.23,10.811,0.82,800.6,0.98,27,2.04,5,3,3.448,3.433,5.034,5.034,5.034
Al,CdTe,M_i_old,0,2,3,13,0.5,3,3,0.54,26.98154,1.18,577.6,1.43,45,1.61,13,3,3.651,3.636,3.037,3.449,4.183
Ga,CdTe,M_i_old,0,2,4,13,0.5,3,3,0.62,69.723,1.26,578.8,1.41,29,1.81,31,3,3.659,3.644,2.429,2.814,3.387
In,CdTe,M_i_old,0,2,5,13,0.5,3,3,0.8,114.82,1.44,558.3,1.66,29,1.78,49,3,3.896,3.881,3.675,3.295,3.965
Tl,CdTe,M_i_old,0,2,6,13,0.5,3,3,1.59,204.383,1.48,589.3,1.71,30,2.04,81,3,3.962,3.947,3.18,3.383,3.654
C,CdTe,M_i_old,0,2,2,14,0.5,3,3,0.16,12.011,0.77,1086.4,0.91,122.3,2.55,6,4,3.199,3.184,6.525,6.525,6.525
Si,CdTe,M_i_old,0,2,3,14,0.5,3,3,0.26,28.0855,1.11,786.4,1.32,133.6,1.9,14,4,3.694,3.679,3.594,3.594,3.594
Ge,CdTe,M_i_old,0,2,4,14,0.5,3,3,0.53,72.61,1.22,762.1,1.37,120,2.01,32,4,3.745,3.73,3.034,3.034,3.348
Sn,CdTe,M_i_old,0,2,5,14,0.5,3,3,0.71,118.71,1.41,708.6,1.62,121,1.96,50,4,3.9,3.885,3.435,3.709,4.184
Pb,CdTe,M_i_old,0,2,6,14,0.5,3,3,1.19,207.2,1.47,715.5,1.75,110,2.33,82,4,4.033,4.018,3.586,4.06,4.535
N,CdTe,M_i_old,0,2,2,15,0.5,3,3,1.71,14.0067,0.75,1402.3,0.92,-7,3.04,7,5,2.337,2.322,4.666,4.587,4.508
P,CdTe,M_i_old,0,2,3,15,0.5,3,3,0.17,30.97376,1.06,1011.7,1.28,71.7,2.19,15,5,3.879,3.864,3.448,3.211,3.156
As,CdTe,M_i_old,0,2,4,15,0.5,3,3,0.58,74.9216,1.2,947,1.39,77,2.16,33,5,4.039,4.024,3.461,2.938,2.96
Sb,CdTe,M_i_old,0,2,5,15,0.5,3,3,0.76,121.757,1.4,833.7,1.59,101,2.05,51,5,3.889,3.874,5.023,5.734,6.446
Bi,CdTe,M_i_old,0,2,6,15,0.5,3,3,1.03,208.9804,1.46,703.3,1.7,110,2.02,83,5,4.225,4.21,3.814,3.814,4.411
O,CdTe,M_i_old,0,2,2,16,0.5,3,3,1.4,15.9994,0.73,1313.9,0.73,141.1,3.44,8,2,2.354,2.339,3.788,3.314,3.092
S,CdTe,M_i_old,0,2,3,16,0.5,3,3,0.29,32.066,1.02,999.58,1.27,200.42,2.58,16,6,2.499,2.484,3.538,3.064,2.59
Se,CdTe,M_i_old,0,2,4,16,0.5,3,3,0.5,78.96,1.16,940.9,1.4,194.96,2.55,34,6,2.914,2.899,3.79,3.316,2.842
Te,CdTe,M_i_old,0,2,5,16,0.5,3,3,0.97,127.6,1.36,869.2,1.6,190.15,2.1,52,6,3.912,3.897,4.232,3.757,3.283
F,CdTe,M_i_old,0,2,2,17,0.5,3,3,1.33,18.9984,0.72,1681,0.72,328,3.98,9,1,1.551,1.536,2.085,1.848,1.611
Cl,CdTe,M_i_old,0,2,3,17,0.5,3,3,1.81,35.4527,0.99,1251.1,0.99,348.8,3.16,17,7,2.32,2.305,2.993,2.756,2.519
Br,CdTe,M_i_old,0,2,4,17,0.5,3,3,1.96,79.904,1.14,1139.9,1.14,324.6,2.96,35,7,2.778,2.763,3.466,3.229,2.992
I,CdTe,M_i_old,0,2,5,17,0.5,3,3,2.2,126.9045,1.33,1008.4,1.33,295.3,2.66,53,7,3.438,3.423,4.428,4.191,3.954
Sc,CdTe,M_i_old,0,2,4,3,0.5,3,3,0.75,44.9559,1.44,631,1.606,18.1,1.36,21,3,3.859,3.844,4.1,4.811,5.523
Ti,CdTe,M_i_old,0,2,4,4,0.5,3,3,0.61,47.88,1.32,658,1.448,20,1.54,22,4,3.799,3.784,3.667,4.393,5.343
V,CdTe,M_i_old,0,2,4,5,0.5,3,3,0.54,50.9415,1.22,650,1.321,50,1.63,23,5,3.648,3.633,3.031,3.509,4.374
Cr,CdTe,M_i_old,0,2,4,6,0.5,3,3,0.62,51.996,1.18,652.8,1.249,64,1.66,24,6,3.794,3.779,2.132,2.772,3.537
Mn,CdTe,M_i_old,0,2,4,7,0.5,3,3,0.67,54.938,1.17,717.4,1.24,0,1.55,25,7,3.679,3.664,2.156,2.63,3.293
Fe,CdTe,M_i_old,0,2,4,8,0.5,3,3,0.55,55.847,1.17,759.3,1.241,24,1.83,26,6,3.525,3.51,2.353,2.827,3.734
Co,CdTe,M_i_old,0,2,4,9,0.5,3,3,0.65,58.9332,1.16,758,1.253,70,1.88,27,3,3.641,3.626,4.299,4.779,5.729
Ni,CdTe,M_i_old,0,2,4,10,0.5,3,3,0.69,58.6934,1.15,736.7,1.246,111,1.91,28,3,3.018,3.003,2.298,2.042,2.732
Cu,CdTe,M_i_old,0,2,4,11,0.5,3,3,0.73,63.456,1.17,745.4,1.278,118.3,1.9,29,2,3.641,3.626,2.528,1.967,2.248
Zn,CdTe,M_i_old,0,2,4,12,0.5,3,3,0.74,65.39,1.25,906.4,1.332,0,1.65,30,2,3.724,3.709,2.336,2.81,3.285
Y,CdTe,M_i_old,0,2,5,3,0.5,3,3,1.02,88.9059,1.62,616,1.81,0,1.22,39,3,4.047,4.032,4.358,5.106,6.297
Zr,CdTe,M_i_old,0,2,5,4,0.5,3,3,0.84,91.224,1.45,660,1.6,50,1.33,40,4,3.768,3.753,4.65,5.334,6.671
Nb,CdTe,M_i_old,0,2,5,5,0.5,3,3,0.64,92.9064,1.34,664,1.429,96,1.6,41,5,3.724,3.709,4.625,4.954,6.164
Mo,CdTe,M_i_old,0,2,5,6,0.5,3,3,0.59,95.94,1.3,684.9,1.362,96,2.16,42,6,3.59,3.575,4.769,4.769,5.521
Tc,CdTe,M_i_old,0,2,5,7,0.5,3,3,0.56,98,1.27,702,1.358,70,1.9,43,7,3.169,3.154,4.187,4.187,4.187
Ru,CdTe,M_i_old,0,2,5,8,0.5,3,3,0.62,101.07,1.25,711,1.325,110,2.2,44,8,3.092,3.077,3.738,3.798,4.748
Rh,CdTe,M_i_old,0,2,5,9,0.5,3,3,0.67,102.9055,1.25,720,1.345,120,2.28,45,6,2.812,2.797,2.979,3.448,4.398
Pd,CdTe,M_i_old,0,2,5,10,0.5,3,3,0.64,106.42,1.28,805,1.375,60,2.2,46,4,2.597,2.852,1.695,1.221,1.686
Ag,CdTe,M_i_old,0,2,5,11,0.5,3,3,1.15,107.868,1.34,731,1.444,125.7,1.93,47,2,3.754,3.739,2.127,1.752,1.876
Cd,CdTe,M_i_old,0,2,5,12,0.5,3,3,0.95,112.41,1.41,867.7,1.489,0,1.69,48,2,3.857,3.842,2.45,2.924,3.399
La,CdTe,M_i_old,0,2,6,3,0.5,3,3,1.16,138.9055,1.25,538.1,1.877,50,1.1,57,3,4.137,4.122,5.355,6.066,7.061
Hf,CdTe,M_i_old,0,2,6,4,0.5,3,3,0.83,178.49,1.44,642,1.564,0,1.3,72,4,3.806,3.791,4.154,4.154,4.154
Ta,CdTe,M_i_old,0,2,6,5,0.5,3,3,0.64,180.9479,1.34,761,1.43,60,1.5,73,5,3.727,3.712,5.57,5.57,5.57
W,CdTe,M_i_old,0,2,6,6,0.5,3,3,0.6,183.85,1.3,770,1.37,60,2.36,74,6,3.567,3.552,6.308,6.308,6.308
Re,CdTe,M_i_old,0,2,6,7,0.5,3,3,0.53,186.207,1.28,760,1.37,14,1.9,75,7,3.442,3.427,5.974,5.974,5.974
Os,CdTe,M_i_old,0,2,6,8,0.5,3,3,0.63,190.2,1.26,840,1.34,110,2.2,76,8,3.333,3.318,5.313,5.313,5.313
Ir,CdTe,M_i_old,0,2,6,9,0.5,3,3,0.63,192.22,1.27,880,1.357,150,2.2,77,3,3.006,2.991,3.397,3.397,3.729
Pt,CdTe,M_i_old,0,2,6,10,0.5,3,3,0.63,195.08,1.3,870,1.38,205.3,2.28,78,4,2.781,2.766,2.238,1.764,2.6
Au,CdTe,M_i_old,0,2,6,11,0.5,3,3,0.85,196.9665,1.34,890.1,1.442,222.74,2.54,79,3,3.584,3.569,2.754,1.727,1.897
Hg,CdTe,M_i_old,0,2,6,12,0.5,3,3,1.02,200.59,1.49,1007,1.6,0,2,80,2,3.683,3.668,2.77,2.454,2.747
Li,CdTe,M_Cd,2,3,2,1,0,0,4,-0.19,-105.469,-0.18,-347.5,0.061,59.8,-0.71,-45,-1,1.171,1.156,1.516,1.048,0.812
Na,CdTe,M_Cd,2,3,3,1,0,0,4,0.07,-89.42023,0.13,-371.9,0.411,52.7,-0.76,-37,-1,1.331,1.316,1.41,1.173,1.083
K,CdTe,M_Cd,2,3,4,1,0,0,4,0.56,-73.3117,0.62,-448.9,0.861,48.36,-0.87,-29,-1,1.662,1.647,2.179,1.942,1.965
Rb,CdTe,M_Cd,2,3,5,1,0,0,4,0.66,-26.9422,0.75,-464.7,0.991,46.89,-0.87,-11,2,2.155,2.14,2.563,2.326,2.481
Cs,CdTe,M_Cd,2,3,6,1,0,0,4,0.79,20.4954,0.94,-492,1.181,45.49,-0.9,7,-1,2,2,3,3,3
Be,CdTe,M_Cd,2,3,2,2,0,0,4,-0.5,-103.39782,-0.51,31.7,-0.369,-240,-0.12,-44,0,1.533,2.718,0.889,0.77,0.651
Mg,CdTe,M_Cd,2,3,3,2,0,0,4,-0.23,-88.105,-0.05,-130,0.111,-230,-0.38,-36,0,1.512,2.907,0.49,0.113,0.114
Ca,CdTe,M_Cd,2,3,4,2,0,0,4,0.05,-72.332,0.33,-277.9,0.481,-156,-0.69,-28,0,1.404,2.995,0.864,0.864,0.865
Sr,CdTe,M_Cd,2,3,5,2,0,0,4,0.31,-24.79,0.5,-318.2,0.661,-168,-0.74,-10,0,1.494,2.995,1.276,1.276,1.277
Ba,CdTe,M_Cd,2,3,6,2,0,0,4,0.47,24.92,0.57,-364.8,0.731,-52,-0.8,8,0,1.577,2.897,1.807,1.807,1.808
B,CdTe,M_Cd,2,3,2,13,0,0,4,-0.72,-101.599,-0.59,-67.1,-0.509,27,0.35,-43,1,3.315,3.3,3.794,3.32,2.846
Al,CdTe,M_Cd,2,3,3,13,0,0,4,-0.41,-85.42846,-0.23,-290.1,-0.059,45,-0.08,-35,1,3.562,3.547,1.017,0.954,1.214
Ga,CdTe,M_Cd,2,3,4,13,0,0,4,-0.33,-42.687,-0.15,-288.9,-0.079,29,0.12,-17,1,3.047,3.032,0.846,0.757,0.856
In,CdTe,M_Cd,2,3,5,13,0,0,4,-0.15,2.41,0.03,-309.4,0.171,29,0.09,1,1,3.342,3.327,1.577,0.723,0.92
Tl,CdTe,M_Cd,2,3,6,13,0,0,4,0.64,91.973,0.07,-278.4,0.221,30,0.35,33,1,2.869,2.854,1.27,0.999,0.796
C,CdTe,M_Cd,2,3,2,14,0,0,4,-0.79,-100.399,-0.64,218.7,-0.579,122.3,0.86,-42,2,2.905,3.506,5.973,5.499,5.025
Si,CdTe,M_Cd,2,3,3,14,0,0,4,-0.69,-84.3245,-0.3,-81.3,-0.169,133.6,0.21,-34,2,2.928,3.408,2.229,1.755,1.281
Ge,CdTe,M_Cd,2,3,4,14,0,0,4,-0.42,-39.8,-0.19,-105.6,-0.119,120,0.32,-16,2,2.67,3.541,1.371,0.897,0.737
Sn,CdTe,M_Cd,2,3,5,14,0,0,4,-0.24,6.3,0,-159.1,0.131,121,0.27,2,2,2.951,3.491,1.276,1.076,1.077
Pb,CdTe,M_Cd,2,3,6,14,0,0,4,0.24,94.79,0.06,-152.2,0.261,110,0.64,34,2,2.677,3.457,0.98,0.98,0.981
N,CdTe,M_Cd,2,3,2,15,0,0,4,0.76,-98.4033,-0.66,534.6,-0.569,-7,1.35,-41,3,2.155,2.14,5.076,4.523,3.97
P,CdTe,M_Cd,2,3,3,15,0,0,4,-0.78,-81.43624,-0.35,144,-0.209,71.7,0.5,-33,3,2.96,2.945,3.285,2.574,2.045
As,CdTe,M_Cd,2,3,4,15,0,0,4,-0.37,-37.4884,-0.21,79.3,-0.099,77,0.47,-15,3,3.131,3.116,2.95,1.953,1.502
Sb,CdTe,M_Cd,2,3,5,15,0,0,4,-0.19,9.347,-0.01,-34,0.101,101,0.36,3,3,3.39,3.375,3.867,4.104,4.342
Bi,CdTe,M_Cd,2,3,6,15,0,0,4,0.08,96.5704,0.05,-164.4,0.211,110,0.33,35,3,3.514,3.499,2.166,1.692,1.815
O,CdTe,M_Cd,2,3,2,16,0,0,4,0.45,-96.4106,-0.68,446.2,-0.759,141.1,1.75,-40,0,1.999,2.059,5.424,4.476,3.781
S,CdTe,M_Cd,2,3,3,16,0,0,4,-0.66,-80.344,-0.39,131.88,-0.219,200.42,0.89,-32,4,2.557,2.542,4.544,3.596,2.648
Se,CdTe,M_Cd,2,3,4,16,0,0,4,-0.45,-33.45,-0.25,73.2,-0.089,194.96,0.86,-14,4,2.761,2.746,4.114,3.166,2.218
Te,CdTe,M_Cd,2,3,5,16,0,0,4,0.02,15.19,-0.05,1.5,0.111,190.15,0.41,4,4,3.045,3.03,3.84,2.892,1.944
F,CdTe,M_Cd,2,3,2,17,0,0,4,0.38,-93.4116,-0.69,813.3,-0.769,328,2.29,-39,-1,1.728,1.713,4.942,4.231,3.52
Cl,CdTe,M_Cd,2,3,3,17,0,0,4,0.86,-76.9573,-0.42,383.4,-0.499,348.8,1.47,-31,5,2.269,2.254,4.453,3.742,3.031
Br,CdTe,M_Cd,2,3,4,17,0,0,4,1.01,-32.506,-0.27,272.2,-0.349,324.6,1.27,-13,5,2.56,2.545,4.336,3.625,2.914
I,CdTe,M_Cd,2,3,5,17,0,0,4,1.25,14.4945,-0.08,140.7,-0.159,295.3,0.97,5,5,2.858,2.843,4.384,3.673,2.962
Sc,CdTe,M_Cd,2,3,4,3,0,0,4,-0.2,-67.4541,0.03,-236.7,0.117,18.1,-0.33,-27,1,3.348,3.333,1.464,1.701,1.939
Ti,CdTe,M_Cd,2,3,4,4,0,0,4,-0.34,-64.53,-0.09,-209.7,-0.041,20,-0.15,-26,2,2.94,2.925,1.35,1.602,2.078
V,CdTe,M_Cd,2,3,4,5,0,0,4,-0.41,-61.4685,-0.19,-217.7,-0.168,50,-0.06,-25,3,2.722,2.707,1.33,1.333,1.725
Cr,CdTe,M_Cd,2,3,4,6,0,0,4,-0.33,-60.414,-0.23,-214.9,-0.24,64,-0.03,-24,4,2.21,2.195,0.893,1.058,1.35
Mn,CdTe,M_Cd,2,3,4,7,0,0,4,-0.28,-57.472,-0.24,-150.3,-0.249,0,-0.14,-23,5,1.931,2.786,0.194,0.194,0.383
Fe,CdTe,M_Cd,2,3,4,8,0,0,4,-0.4,-56.563,-0.24,-108.4,-0.248,24,0.14,-22,4,2.211,2.196,1.076,1.076,1.509
Co,CdTe,M_Cd,2,3,4,9,0,0,4,-0.3,-53.4768,-0.25,-109.7,-0.236,70,0.19,-21,1,1.542,1.527,4.001,4.008,4.484
Ni,CdTe,M_Cd,2,3,4,10,0,0,4,-0.26,-53.7166,-0.26,-131,-0.243,111,0.22,-20,1,1.879,1.864,2.355,1.624,1.84
Cu,CdTe,M_Cd,2,3,4,11,0,0,4,-0.22,-48.954,-0.24,-122.3,-0.211,118.3,0.21,-19,0,1.542,1.527,2.231,1.196,1.002
Zn,CdTe,M_Cd,2,3,4,12,0,0,4,-0.21,-47.02,-0.16,38.7,-0.157,0,-0.04,-18,0,1.668,2.733,0.3,0.3,0.301
Y,CdTe,M_Cd,2,3,5,3,0,0,4,0.07,-23.5041,0.21,-251.7,0.321,0,-0.47,-9,1,3.654,3.639,1.365,1.639,2.355
Zr,CdTe,M_Cd,2,3,5,4,0,0,4,-0.11,-21.186,0.04,-207.7,0.111,50,-0.36,-8,2,3.362,3.347,2.148,2.358,3.222
Nb,CdTe,M_Cd,2,3,5,5,0,0,4,-0.31,-19.5036,-0.07,-203.7,-0.06,96,-0.09,-7,3,3.085,3.07,2.486,2.341,3.077
Mo,CdTe,M_Cd,2,3,5,6,0,0,4,-0.36,-16.47,-0.11,-182.8,-0.127,96,0.47,-6,4,2.87,2.854,3.382,2.908,3.187
Tc,CdTe,M_Cd,2,3,5,7,0,0,4,-0.39,-14.41,-0.14,-165.7,-0.131,70,0.21,-5,5,2.5,2.485,3.356,2.882,2.408
Ru,CdTe,M_Cd,2,3,5,8,0,0,4,-0.33,-11.34,-0.16,-156.7,-0.164,110,0.51,-4,6,2.614,2.599,2.877,2.462,2.938
Rh,CdTe,M_Cd,2,3,5,9,0,0,4,-0.28,-9.5045,-0.16,-147.7,-0.144,120,0.59,-3,4,2.403,2.388,2.848,2.843,3.319
Pd,CdTe,M_Cd,2,3,5,10,0,0,4,-0.31,-5.99,-0.13,-62.7,-0.114,60,0.51,-2,2,1.962,1.947,2.528,1.58,1.571
Ag,CdTe,M_Cd,2,3,5,11,0,0,4,0.2,-4.542,-0.07,-136.7,-0.045,125.7,0.24,-1,0,1.535,1.52,1.752,0.904,0.554
Cd,CdTe,M_Cd,2,3,5,12,0,0,4,0,0,0,0,0,0,0,0,0,1.746,2.886,0,0,0
La,CdTe,M_Cd,2,3,6,3,0,0,4,0.21,26.4955,-0.16,-329.6,0.388,50,-0.59,9,1,3.63,3.615,2.242,2.479,3
Hf,CdTe,M_Cd,2,3,6,4,0,0,4,-0.12,66.08,0.03,-225.7,0.075,0,-0.39,24,2,3.456,3.441,1.556,1.082,0.608
Ta,CdTe,M_Cd,2,3,6,5,0,0,4,-0.31,68.5379,-0.07,-106.7,-0.059,60,-0.19,25,3,3.204,3.189,3.24,2.766,2.292
W,CdTe,M_Cd,2,3,6,6,0,0,4,-0.35,71.44,-0.11,-97.7,-0.119,60,0.67,26,4,3.111,3.096,4.428,3.954,3.48
Re,CdTe,M_Cd,2,3,6,7,0,0,4,-0.42,73.797,-0.13,-107.7,-0.119,14,0.21,27,5,2.859,2.844,4.349,3.875,3.401
Os,CdTe,M_Cd,2,3,6,8,0,0,4,-0.32,77.79,-0.15,-27.7,-0.149,110,0.51,28,6,2.947,2.932,3.916,3.442,2.968
Ir,CdTe,M_Cd,2,3,6,9,0,0,4,-0.32,79.81,-0.14,12.3,-0.132,150,0.51,29,1,2.73,2.715,2.803,2.329,2.186
Pt,CdTe,M_Cd,2,3,6,10,0,0,4,-0.32,82.67,-0.11,2.3,-0.109,205.3,0.59,30,2,2.31,2.295,2.666,1.718,2.08
Au,CdTe,M_Cd,2,3,6,11,0,0,4,-0.1,84.5565,-0.07,22.4,-0.047,222.74,0.85,31,1,1.8,1.785,2.544,1.043,0.739
Hg,CdTe,M_Cd,2,3,6,12,0,0,4,0.07,88.18,0.08,139.3,0.111,0,0.31,32,0,1.907,2.748,1.124,0.333,0.153
Li,CdTe,M_Te,-2,-1,2,1,1,4,0,-0.21,-120.659,-0.13,-349,-0.05,-130.35,-1.12,-49,-5,2.727,2.712,3.142,3.623,4.335
Na,CdTe,M_Te,-2,-1,3,1,1,4,0,0.05,-104.61023,0.18,-373.4,0.3,-137.45,-1.17,-41,-5,3.083,3.068,2.788,3.499,4.357
K,CdTe,M_Te,-2,-1,4,1,1,4,0,0.54,-88.5017,0.67,-450.4,0.75,-141.79,-1.28,-33,-5,3.952,3.937,3.662,4.373,5.344
Rb,CdTe,M_Te,-2,-1,5,1,1,4,0,0.64,-42.1322,0.8,-466.2,0.88,-143.26,-1.28,-15,-2,4.023,4.008,3.784,4.496,5.599
Cs,CdTe,M_Te,-2,-1,6,1,1,4,0,0.77,5.3054,0.99,-493.5,1.07,-144.66,-1.31,3,-5,4.048,4.032,3.988,4.7,5.868
Be,CdTe,M_Te,-2,-1,2,2,1,4,0,-0.52,-118.58782,-0.46,30.2,-0.48,-430.15,-0.53,-48,-4,2.244,2.229,3.296,4.125,4.954
Mg,CdTe,M_Te,-2,-1,3,2,1,4,0,-0.25,-103.295,0,-131.5,0,-420.15,-0.79,-40,-4,3.047,3.032,3.084,3.656,4.605
Ca,CdTe,M_Te,-2,-1,4,2,1,4,0,0.03,-87.522,0.38,-279.4,0.37,-346.15,-1.1,-32,-4,3.372,3.357,4.612,5.56,6.51
