Te,CdTe_0.5Se_0.5,M_i_Cd_site,-0.149,0,2,5,16,0.25,4,3,0.97,127.6,1.36,869.2,1.6,190.15,2.1,52,6,3.074,3.059,5.033,4.559,4.084
Te,CdTe_0.5Se_0.5,M_i_Cd_site,-0.149,0,1,5,16,0.25,4,3,0.97,127.6,1.36,869.2,1.6,190.15,2.1,52,6,3.074,3.059,5.033,4.559,4.084
Se,CdTe_0.5Se_0.5,M_i_Cd_site,0.075,0,1,4,16,0.25,4,3,0.5,78.96,1.16,940.9,1.4,194.96,2.55,34,6,2.752,2.737,3.143,2.498,1.852
Cd,CdTe_0.5Se_0.5,M_i_Cd_site,0.776,0,2,5,12,0.25,4,3,0.95,112.41,1.41,867.7,1.489,0,1.69,48,2,3.322,3.307,2.171,2.646,3.12
Cd,CdTe_0.5Se_0.5,M_i_Cd_site,1.076,0,1,5,12,0.25,4,3,0.95,112.41,1.41,867.7,1.489,0,1.69,48,2,3.322,3.307,2.171,2.646,3.12
Cd,CdTe_0.5Se_0.5,M_i_Cd_site,1.562,0,0,5,12,0.25,4,3,0.95,112.41,1.41,867.7,1.489,0,1.69,48,2,3.322,3.307,2.171,2.646,3.12
Te,CdTe_0.5Se_0.5,M_i_Cd_site,1.875,0,0,5,16,0.25,4,3,0.97,127.6,1.36,869.2,1.6,190.15,2.1,52,6,3.074,3.059,5.033,4.559,4.084
Te,CdTe_0.5Se_0.5,M_i_Cd_site,1.875,0,-1,5,16,0.25,4,3,0.97,127.6,1.36,869.2,1.6,190.15,2.1,52,6,3.074,3.059,5.033,4.559,4.084
Se,CdTe_0.5Se_0.5,M_i_Cd_site,1.957,0,0,4,16,0.25,4,3,0.5,78.96,1.16,940.9,1.4,194.96,2.55,34,6,2.752,2.737,3.143,2.498,1.852
Se,CdTe_0.5Se_0.5,M_i_Cd_site,1.957,0,-1,4,16,0.25,4,3,0.5,78.96,1.16,940.9,1.4,194.96,2.55,34,6,2.752,2.737,3.143,2.498,1.852
Cd,CdTe_0.5Se_0.5,M_i_Cd_site,1.977,0,-1,5,12,0.25,4,3,0.95,112.41,1.41,867.7,1.489,0,1.69,48,2,3.322,3.307,2.171,2.646,3.12
Te,CdTe_0.5Se_0.5,M_i_Cd_site,2.097,0,-2,5,16,0.25,4,3,0.97,127.6,1.36,869.2,1.6,190.15,2.1,52,6,3.074,3.059,5.033,4.559,4.084
Se,CdTe_0.5Se_0.5,M_i_Cd_site,2.216,0,-2,4,16,0.25,4,3,0.5,78.96,1.16,940.9,1.4,194.96,2.55,34,6,2.752,2.737,3.143,2.498,1.852
Cd,CdTe_0.5Se_0.5,M_i_Cd_site,2.504,0,-2,5,12,0.25,4,3,0.95,112.41,1.41,867.7,1.489,0,1.69,48,2,3.322,3.307,2.171,2.646,3.12
Se,CdTe_0.5Se_0.5,M_i_old,-0.677,0,3,4,16,0.5,3,3,0.5,78.96,1.16,940.9,1.4,194.96,2.55,34,6,2.997,2.982,3.707,3.062,2.417
Cd,CdTe_0.5Se_0.5,M_i_old,-0.655,0,3,5,12,0.5,3,3,0.95,112.41,1.41,867.7,1.489,0,1.69,48,2,3.216,3.201,2.559,3.034,3.508
Te,CdTe_0.5Se_0.5,M_i_old,-0.654,0,3,5,16,0.5,3,3,0.97,127.6,1.36,869.2,1.6,190.15,2.1,52,6,3.004,2.989,4.644,4.17,3.695
Se,CdTe_0.5Se_0.5,M_i_old,-0.157,0,2,4,16,0.5,3,3,0.5,78.96,1.16,940.9,1.4,194.96,2.55,34,6,2.997,2.982,3.707,3.062,2.417
Se,CdTe_0.5Se_0.5,M_i_old,0.292,0,1,4,16,0.5,3,3,0.5,78.96,1.16,940.9,1.4,194.96,2.55,34,6,2.997,2.982,3.707,3.062,2.417
Te,CdTe_0.5Se_0.5,M_i_old,0.719,0,2,5,16,0.5,3,3,0.97,127.6,1.36,869.2,1.6,190.15,2.1,52,6,3.004,2.989,4.644,4.17,3.695
Cd,CdTe_0.5Se_0.5,M_i_old,0.841,0,2,5,12,0.5,3,3,0.95,112.41,1.41,867.7,1.489,0,1.69,48,2,3.216,3.201,2.559,3.034,3.508
Te,CdTe_0.5Se_0.5,M_i_old,1.017,0,1,5,16,0.5,3,3,0.97,127.6,1.36,869.2,1.6,190.15,2.1,52,6,3.004,2.989,4.644,4.17,3.695
Cd,CdTe_0.5Se_0.5,M_i_old,1.279,0,1,5,12,0.5,3,3,0.95,112.41,1.41,867.7,1.489,0,1.69,48,2,3.216,3.201,2.559,3.034,3.508
Te,CdTe_0.5Se_0.5,M_i_old,1.338,0,0,5,16,0.5,3,3,0.97,127.6,1.36,869.2,1.6,190.15,2.1,52,6,3.004,2.989,4.644,4.17,3.695
