Cd,CdSe_0.5S_0.5,M_i_S_site,2.117,2.605,3.094,5,12,0.75,0.95,112.41,1.41,867.7,1.489,0,1.69,48,2,3,4,3.488,3.473,2.400,2.889,3.377
Cd,CdSe_0.5S_0.5,M_i_Cd_site,2.153,2.642,3.130,5,12,0.25,0.95,112.41,1.41,867.7,1.489,0,1.69,48,2,4,3,3.121,3.166,2.728,3.217,3.705
Cd,CdSe_0.5S_0.5,M_i_Se_site,2.189,2.678,3.166,5,12,0.75,0.95,112.41,1.41,867.7,1.489,0,1.69,48,2,3,4,3.572,3.587,2.579,3.068,3.556
Cd,CdSe_0.5S_0.5,M_S,2.238,3.387,4.534,5,12,1,0.66,80.344,0.39,-131.88,0.219,-200.42,-0.89,32,-4,4,0,2.756,2.741,1.956,3.104,4.252
Cd,CdSe_0.5S_0.5,M_i_old,2.480,2.969,3.457,5,12,0.5,0.95,112.41,1.41,867.7,1.489,0,1.69,48,2,3,3,3.432,3.417,3.264,3.752,4.241
Si,CdSe_0.5S_0.5,M_S,2.657,4.058,6.015,3,14,1,-0.03,-3.9805,0.09,-213.18,0.05,-66.82,-0.68,-2,-2,4,0,1.367,1.352,2.321,3.723,5.680
Sb,CdSe_0.5S_0.5,M_Cd,2.674,1.914,2.047,5,15,0,-0.19,9.347,-0.01,-34,0.101,101,0.36,3,3,0,4,3.248,3.233,3.004,2.244,2.376
Se,CdSe_0.5S_0.5,M_i_Cd_site,3.242,2.597,1.951,4,16,0.25,0.5,78.96,1.16,940.9,1.4,194.96,2.55,34,6,4,3,3.071,3.056,5.223,4.578,3.933
S,CdSe_0.5S_0.5,M_i_Cd_site,3.308,2.648,1.989,3,16,0.25,0.29,32.066,1.02,999.58,1.27,200.42,2.58,16,6,4,3,2.623,2.608,5.104,4.445,3.785
S,CdSe_0.5S_0.5,M_i_Se_site,4.459,3.799,3.140,3,16,0.75,0.29,32.066,1.02,999.58,1.27,200.42,2.58,16,6,3,4,2.344,2.629,3.927,3.267,2.608
S,CdSe_0.5S_0.5,M_i_S_site,4.463,3.804,3.144,3,16,0.75,0.29,32.066,1.02,999.58,1.27,200.42,2.58,16,6,3,4,2.458,2.488,3.906,3.246,2.586
S,CdSe_0.5S_0.5,M_i_old,4.507,3.848,3.188,3,16,0.5,0.29,32.066,1.02,999.58,1.27,200.42,2.58,16,6,3,3,2.572,2.557,4.392,3.732,3.072
Se,CdSe_0.5S_0.5,M_i_S_site,4.554,3.909,3.263,4,16,0.75,0.5,78.96,1.16,940.9,1.4,194.96,2.55,34,6,3,4,2.965,2.950,4.002,3.357,2.711
Se,CdSe_0.5S_0.5,M_i_old,4.564,3.919,3.273,4,16,0.5,0.5,78.96,1.16,940.9,1.4,194.96,2.55,34,6,3,3,3.002,2.987,4.589,3.943,3.298
Se,CdSe_0.5S_0.5,M_Cd,4.570,3.436,2.302,4,16,0,-0.45,-33.45,-0.25,73.2,-0.089,194.96,0.86,-14,4,0,4,2.052,2.037,4.811,3.677,2.543
Se,CdSe_0.5S_0.5,M_i_Se_site,4.595,3.950,3.304,4,16,0.75,0.5,78.96,1.16,940.9,1.4,194.96,2.55,34,6,3,4,2.909,2.894,4.108,3.462,2.817
S,CdSe_0.5S_0.5,M_Cd,5.092,3.944,2.796,3,16,0,-0.66,-80.344,-0.39,131.88,-0.219,200.42,0.89,-32,4,0,4,1.814,1.799,5.349,4.201,3.052
