Cu,CdS,M_i_Cd_site,3.090,2.551,3.080,0.028,0.032,0.013,0.040,0.030,0.028,0.021,0.035,0.036,0.034,0.027,0.037,0.024,0.016,0.038,0.037,0.025,0.020,0.021
Co,CdS,M_i_Cd_site,4.965,5.830,6.729,0.028,0.026,0.013,0.040,0.030,0.025,0.020,0.035,0.037,0.033,0.016,0.037,0.022,0.025,0.038,0.037,0.040,0.045,0.045
Y,CdS,M_i_old,5.480,6.454,7.427,0.035,0.009,0.026,0.030,0.030,0.040,0.030,0.049,0.030,0.048,0.000,0.024,0.032,0.025,0.031,0.030,0.045,0.050,0.050
Br,CdSe,M_i_Cd_site,3.630,3.311,2.985,0.028,0.050,0.013,0.040,0.030,0.076,0.027,0.034,0.055,0.030,0.074,0.058,0.029,0.057,0.022,0.021,0.031,0.027,0.021
Cu,CdTe,M_i_Cd_site,2.932,2.370,2.651,0.028,0.032,0.013,0.040,0.030,0.028,0.021,0.035,0.036,0.034,0.027,0.037,0.024,0.016,0.036,0.035,0.021,0.016,0.016
Cd,CdS,M_S,2.502,3.814,5.126,0.035,0.035,0.052,0.040,0.000,0.026,0.027,0.012,-0.006,0.006,-0.046,-0.017,0.026,-0.033,0.033,0.033,0.018,0.027,0.032
Br,CdS,M_i_old,4.444,4.119,3.795,0.028,0.050,0.026,0.030,0.030,0.076,0.027,0.034,0.055,0.030,0.074,0.058,0.029,0.057,0.030,0.029,0.042,0.037,0.030
Br,CdS,M_i_Cd_site,4.348,4.023,3.699,0.028,0.050,0.013,0.040,0.030,0.076,0.027,0.034,0.055,0.030,0.074,0.058,0.029,0.057,0.032,0.032,0.038,0.034,0.027
Bi,CdTe,M_Te,1.038,1.512,2.583,0.042,0.044,0.052,0.040,0.000,0.002,0.027,0.003,-0.008,0.003,-0.018,-0.002,0.025,-0.008,0.022,0.022,0.007,0.010,0.016
Sb,CdSe,M_Cd,2.498,1.588,1.562,0.035,0.044,0.000,0.000,0.040,-0.007,0.003,0.000,-0.002,0.003,0.023,0.007,0.002,0.025,0.030,0.029,0.023,0.015,0.013
Rb,CdTe,M_i_old,3.106,3.343,3.972,0.035,0.003,0.026,0.030,0.030,0.062,0.029,0.065,0.020,0.066,0.011,0.016,0.030,0.033,0.047,0.047,0.033,0.033,0.033
In,CdS,M_S,3.342,3.891,5.524,0.035,0.038,0.052,0.040,0.000,0.020,0.028,0.013,-0.021,0.010,-0.039,-0.016,0.027,-0.025,0.030,0.029,0.026,0.028,0.036
Mg,CdS,M_i_old,3.101,3.750,4.399,0.021,0.006,0.026,0.030,0.030,0.028,0.008,0.041,0.036,0.043,-0.052,0.026,0.010,0.016,0.035,0.034,0.032,0.035,0.035
Sr,CdTe,M_i_Cd_site,2.780,3.254,3.729,0.035,0.006,0.013,0.040,0.030,0.049,0.029,0.057,0.027,0.057,-0.038,0.019,0.031,0.016,0.045,0.046,0.028,0.030,0.030
Ca,CdTe,M_i_Cd_site,2.547,3.021,3.496,0.028,0.006,0.013,0.040,0.030,0.039,0.013,0.052,0.029,0.052,-0.036,0.019,0.016,0.016,0.044,0.045,0.026,0.028,0.028
I,CdSe,M_Se,0.512,0.838,1.157,0.035,0.050,0.052,0.040,0.000,0.066,0.016,0.005,0.003,-0.002,0.023,0.002,0.016,0.008,0.036,0.036,0.011,0.012,0.013
Mo,CdTe,M_i_Cd_site,5.242,5.242,5.995,0.035,0.018,0.013,0.040,0.030,0.023,0.032,0.039,0.033,0.036,0.022,0.042,0.034,0.049,0.039,0.038,0.038,0.035,0.036
Rh,CdSe,M_Cd,2.794,2.852,3.343,0.035,0.026,0.000,0.000,0.040,-0.011,-0.003,-0.005,-0.007,-0.004,0.027,0.011,0.002,0.033,0.016,0.015,0.023,0.022,0.022
I,CdSe,M_Cd,4.920,3.963,2.998,0.035,0.050,0.000,0.000,0.040,0.048,0.005,-0.002,0.007,-0.004,0.067,0.019,0.004,0.041,0.027,0.026,0.040,0.031,0.020
Re,CdS,M_i_S_site,6.634,6.634,6.745,0.042,0.021,0.039,0.030,0.040,0.021,0.062,0.038,0.037,0.036,0.003,0.037,0.061,0.057,0.038,0.037,0.055,0.052,0.046
Li,CdSe,M_i_Cd_site,0.981,1.224,1.547,0.014,0.003,0.013,0.040,0.030,0.029,0.002,0.037,0.025,0.041,0.014,0.019,0.002,0.008,0.031,0.031,0.013,0.015,0.015
Sc,CdS,M_S,7.233,8.866,10.499,0.028,0.009,0.052,0.040,0.000,0.018,0.004,0.013,-0.018,0.009,-0.042,-0.024,0.004,-0.025,0.032,0.031,0.060,0.069,0.071
Tl,CdTe,M_i_Te_site,2.178,2.382,2.653,0.042,0.038,0.039,0.030,0.040,0.062,0.068,0.044,0.029,0.046,0.007,0.040,0.066,0.025,0.043,0.042,0.021,0.022,0.021
Mn,CdSe,M_i_Cd_site,2.237,2.882,3.706,0.028,0.021,0.013,0.040,0.030,0.026,0.018,0.035,0.035,0.033,0.000,0.030,0.020,0.057,0.031,0.030,0.021,0.025,0.027
Cl,CdS,M_i_S_site,4.247,3.922,3.598,0.021,0.050,0.039,0.030,0.040,0.070,0.012,0.030,0.061,0.026,0.080,0.062,0.014,0.057,0.015,0.015,0.036,0.032,0.026
F,CdTe,M_i_Cd_site,1.718,1.481,1.244,0.014,0.050,0.013,0.040,0.030,0.052,0.006,0.022,0.082,0.019,0.075,0.078,0.007,0.008,0.017,0.016,0.018,0.015,0.012
Sn,CdSe,M_i_old,3.436,3.820,4.616,0.035,0.041,0.026,0.030,0.030,0.028,0.040,0.042,0.034,0.043,0.028,0.038,0.041,0.033,0.033,0.033,0.033,0.034,0.036
P,CdSe,M_i_Cd_site,4.097,3.804,3.950,0.021,0.044,0.013,0.040,0.030,0.007,0.010,0.032,0.049,0.034,0.016,0.043,0.012,0.041,0.024,0.023,0.026,0.023,0.021
Ti,CdTe,M_i_old,3.340,4.065,5.015,0.028,0.012,0.026,0.030,0.030,0.024,0.016,0.040,0.032,0.039,0.005,0.030,0.018,0.033,0.040,0.040,0.029,0.033,0.035
O,CdS,M_i_S_site,5.052,4.403,4.400,0.014,0.047,0.039,0.030,0.040,0.054,0.005,0.022,0.064,0.019,0.032,0.067,0.007,0.016,0.018,0.018,0.039,0.032,0.028
Tc,CdSe,M_i_Se_site,4.580,4.580,4.580,0.035,0.021,0.039,0.030,0.040,0.022,0.033,0.038,0.034,0.036,0.016,0.037,0.035,0.057,0.030,0.029,0.038,0.036,0.032
Cs,CdSe,M_Cd,2.507,2.192,2.400,0.042,0.003,0.000,0.000,0.040,0.031,0.007,0.028,-0.024,0.031,0.010,0.018,0.006,0.008,0.010,0.010,0.026,0.022,0.021
O,CdTe,M_i_Te_site,4.422,3.948,3.727,0.014,0.047,0.039,0.030,0.040,0.054,0.005,0.022,0.064,0.019,0.032,0.067,0.007,0.016,0.024,0.025,0.033,0.027,0.023
Al,CdS,M_i_old,3.965,4.939,5.912,0.021,0.038,0.026,0.030,0.030,0.021,0.009,0.035,0.028,0.038,0.010,0.031,0.011,0.025,0.035,0.034,0.028,0.034,0.036
Hf,CdS,M_i_old,3.265,4.012,5.279,0.042,0.012,0.026,0.030,0.030,0.032,0.060,0.043,0.031,0.042,0.000,0.025,0.059,0.033,0.031,0.030,0.019,0.024,0.029
N,CdS,M_i_Cd_site,4.699,4.590,4.482,0.014,0.044,0.013,0.040,0.030,0.066,0.005,0.022,0.068,0.025,-0.002,0.059,0.006,0.041,0.025,0.026,0.039,0.036,0.031
Hg,CdTe,M_i_Te_site,2.108,1.791,2.084,0.042,0.035,0.039,0.030,0.040,0.040,0.067,0.045,0.049,0.043,0.000,0.039,0.065,0.016,0.035,0.034,0.019,0.015,0.015
Cr,CdS,M_i_Cd_site,2.906,3.841,4.815,0.028,0.018,0.013,0.040,0.030,0.024,0.017,0.035,0.032,0.033,0.015,0.032,0.020,0.049,0.044,0.043,0.029,0.034,0.037
Hg,CdS,M_Cd,1.555,0.548,0.154,0.042,0.035,0.000,0.000,0.040,0.003,0.029,0.002,0.007,0.003,0.000,0.006,0.026,0.000,0.012,0.020,0.013,0.004,0.001
Ga,CdSe,M_i_old,2.280,2.925,3.843,0.028,0.038,0.026,0.030,0.030,0.024,0.023,0.038,0.028,0.038,0.007,0.035,0.025,0.025,0.031,0.030,0.023,0.027,0.030
Si,CdS,M_i_old,4.237,4.978,6.276,0.021,0.041,0.026,0.030,0.030,0.010,0.009,0.033,0.038,0.035,0.030,0.037,0.011,0.033,0.040,0.040,0.036,0.040,0.044
K,CdSe,M_i_old,2.417,2.740,3.403,0.028,0.003,0.026,0.030,0.030,0.059,0.013,0.061,0.020,0.063,0.011,0.016,0.016,0.008,0.035,0.034,0.030,0.031,0.031
Zr,CdTe,M_i_Te_site,4.454,5.137,6.475,0.035,0.012,0.039,0.030,0.040,0.033,0.030,0.043,0.032,0.043,0.011,0.026,0.033,0.033,0.042,0.042,0.035,0.039,0.043
Cr,CdS,M_i_S_site,2.281,3.216,4.190,0.028,0.018,0.039,0.030,0.040,0.024,0.017,0.035,0.032,0.033,0.015,0.032,0.020,0.049,0.040,0.039,0.023,0.029,0.032
N,CdS,M_i_old,4.709,4.601,4.493,0.014,0.044,0.026,0.030,0.030,0.066,0.005,0.022,0.068,0.025,-0.002,0.059,0.006,0.041,0.035,0.035,0.042,0.039,0.034
Ta,CdTe,M_Te,6.637,7.111,7.585,0.042,0.015,0.052,0.040,0.000,-0.013,0.018,-0.001,-0.005,-0.005,-0.030,-0.012,0.017,-0.008,0.027,0.026,0.051,0.052,0.049
Hf,CdS,M_S,6.140,7.547,9.473,0.042,0.012,0.052,0.040,0.000,0.021,0.049,0.013,-0.017,0.008,-0.046,-0.025,0.046,-0.016,0.031,0.030,0.050,0.058,0.064
Cd,CdSe,M_Cd,0.000,0.000,0.000,0.035,0.035,0.000,0.000,0.040,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.013,0.000,0.000,0.000
Y,CdTe,M_i_Cd_site,3.144,3.891,5.082,0.035,0.009,0.013,0.040,0.030,0.040,0.030,0.049,0.030,0.048,0.000,0.024,0.032,0.025,0.044,0.043,0.026,0.030,0.035
As,CdTe,M_i_old,3.530,3.007,3.030,0.028,0.044,0.026,0.030,0.030,0.022,0.025,0.036,0.046,0.037,0.018,0.042,0.027,0.041,0.043,0.042,0.028,0.022,0.020
Ca,CdSe,M_i_Cd_site,2.310,2.955,3.600,0.028,0.006,0.013,0.040,0.030,0.039,0.013,0.052,0.029,0.052,0.036,0.019,0.016,0.016,0.038,0.038,0.033,0.036,0.036
V,CdS,M_Cd,1.637,1.850,2.447,0.028,0.015,0.000,0.000,0.040,-0.016,-0.021,-0.006,-0.011,-0.004,0.011,-0.001,-0.020,0.025,0.029,0.028,0.014,0.015,0.017
Br,CdTe,M_i_Cd_site,2.999,2.762,2.525,0.028,0.050,0.013,0.040,0.030,0.076,0.027,0.034,0.055,0.030,0.074,0.058,0.029,0.057,0.028,0.027,0.024,0.021,0.017
La,CdTe,M_i_Te_site,4.205,4.916,5.912,0.042,0.009,0.039,0.030,0.040,0.045,0.046,0.037,0.026,0.050,0.011,0.021,0.047,0.025,0.042,0.041,0.038,0.042,0.043
Mg,CdTe,M_Cd,0.501,0.124,0.125,0.021,0.006,0.000,0.000,0.040,-0.009,-0.029,-0.001,-0.006,0.003,-0.052,-0.007,-0.029,0.000,0.016,0.031,0.004,0.001,0.001
Ir,CdTe,M_i_old,3.515,3.515,3.846,0.042,0.026,0.026,0.030,0.030,0.024,0.064,0.038,0.043,0.036,0.034,0.043,0.063,0.025,0.032,0.032,0.027,0.026,0.025
W,CdTe,M_Cd,4.735,4.261,3.787,0.042,0.018,0.000,0.000,0.040,-0.014,0.024,-0.003,-0.005,-0.003,0.014,0.013,0.021,0.033,0.033,0.033,0.035,0.030,0.023
W,CdS,M_i_old,6.316,6.316,6.718,0.042,0.018,0.026,0.030,0.030,0.023,0.061,0.039,0.037,0.036,0.014,0.046,0.060,0.049,0.040,0.039,0.048,0.046,0.043
Pt,CdSe,M_i_Se_site,3.158,2.520,3.463,0.042,0.029,0.039,0.030,0.040,0.024,0.065,0.039,0.042,0.037,0.047,0.044,0.064,0.033,0.018,0.018,0.025,0.019,0.023
Tl,CdSe,M_Se,2.525,3.198,4.348,0.042,0.038,0.052,0.040,0.000,0.042,0.042,0.010,-0.017,0.008,0.038,0.010,0.038,0.025,0.022,0.022,0.018,0.022,0.027
Ba,CdSe,M_Cd,1.072,1.079,1.142,0.042,0.006,0.000,0.000,0.040,0.018,0.008,0.017,-0.018,0.019,0.012,0.016,0.007,0.000,0.010,0.021,0.013,0.012,0.011
Ge,CdTe,M_i_Te_site,3.123,3.123,3.437,0.028,0.041,0.039,0.030,0.040,0.021,0.024,0.037,0.037,0.036,0.027,0.039,0.026,0.033,0.043,0.043,0.023,0.021,0.021
Co,CdS,M_S,5.244,6.769,8.327,0.028,0.026,0.052,0.040,0.000,0.014,0.009,0.004,-0.012,0.000,-0.030,-0.014,0.009,-0.025,0.026,0.026,0.040,0.049,0.054
Sb,CdSe,M_i_Se_site,4.460,4.188,4.801,0.035,0.044,0.039,0.030,0.040,0.029,0.041,0.042,0.040,0.042,0.023,0.040,0.042,0.041,0.031,0.030,0.038,0.034,0.034
Tc,CdTe,M_i_Cd_site,4.754,4.754,4.754,0.035,0.021,0.013,0.040,0.030,0.022,0.033,0.038,0.034,0.036,0.016,0.037,0.035,0.057,0.035,0.035,0.036,0.034,0.030
Be,CdSe,M_i_Se_site,2.339,2.984,3.667,0.014,0.006,0.039,0.030,0.040,0.017,0.003,0.027,0.044,0.030,0.055,0.031,0.003,0.016,0.030,0.030,0.021,0.025,0.026
As,CdS,M_i_S_site,4.898,4.375,4.682,0.028,0.044,0.039,0.030,0.040,0.022,0.025,0.036,0.046,0.037,0.018,0.042,0.027,0.041,0.038,0.037,0.041,0.035,0.032
Cs,CdTe,M_i_Te_site,3.469,3.706,4.400,0.042,0.003,0.039,0.030,0.040,0.067,0.044,0.070,0.018,0.071,0.010,0.015,0.045,0.008,0.043,0.042,0.030,0.030,0.031
Se,CdSe,M_Se,0.000,0.000,0.000,0.028,0.047,0.052,0.040,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.013,0.000,0.000,0.000
Cd,CdS,M_i_old,2.664,3.317,3.969,0.035,0.035,0.026,0.030,0.030,0.037,0.038,0.042,0.042,0.040,0.000,0.033,0.039,0.016,0.042,0.042,0.029,0.032,0.033
As,CdS,M_Cd,3.407,2.232,1.886,0.028,0.044,0.000,0.000,0.040,-0.014,-0.013,-0.006,0.004,-0.003,0.018,0.009,-0.012,0.025,0.039,0.038,0.028,0.018,0.014
